,r,PL,RMS,source_file,PL_RMS_ratio,RMS_PL_ratio,PL_RMS_product,PL_RMS_diff,PL_RMS_abs_diff,PL_squared,RMS_squared,PL_sqrt,RMS_sqrt,PL_log,RMS_log,PL_exp,RMS_exp,PL_group_mean,PL_group_std,PL_normalized,RMS_group_mean,RMS_group_std,RMS_normalized,interaction_H_H,interaction_H_L,interaction_H_M,interaction_H_VH,interaction_L_H,interaction_L_L,interaction_L_M,interaction_L_VL,interaction_M_H,interaction_M_L,interaction_M_M,interaction_M_VH,interaction_M_VL,interaction_VH_H,interaction_VH_M,interaction_VH_VH,interaction_VL_H,interaction_VL_L,interaction_VL_M,interaction_VL_VL
20,2138.68,63.8,9.16,FCPR-D1_CIR.csv,6.965065502107368,0.14357366771137373,584.408,54.64,54.64,4070.4399999999996,83.9056,7.987490219086343,3.026549190084311,4.1713056033582285,2.318458442150336,1.8926917079807226,2.499273275960652,63.068999999999996,0.7815324464308061,0.9353418444043927,8.649650000000001,0.5737318350875825,0.8895270729279633,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
21,1668.3,62.7,8.49,FCPR-D1_CIR.csv,7.38515901051372,0.13540669856437734,532.3230000000001,54.21,54.21,3931.2900000000004,72.0801,7.918333157931662,2.9137604568666933,4.154184562578117,2.2502386126218363,1.8719861883312423,2.3373083745076473,63.068999999999996,0.7815324464308061,-0.4721493031261468,8.649650000000001,0.5737318350875825,-0.27826589045351324,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
22,1582.14,63.4,8.51,FCPR-D1_CIR.csv,7.450058754319036,0.13422712933732772,539.534,54.89,54.89,4019.56,72.42009999999999,7.962411694957753,2.9171904291629644,4.165113633110308,2.252343876557299,1.8851360625139246,2.3419876689913814,63.068999999999996,0.7815324464308061,0.42352688166601393,8.649650000000001,0.5737318350875825,-0.2434063990092908,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23,1737.82,64.1,9.39,FCPR-D1_CIR.csv,6.826411075539654,0.14648985959415525,601.899,54.709999999999994,54.709999999999994,4108.8099999999995,88.17210000000001,8.006247560499238,3.0643106892089125,4.175924549214524,2.340843805111136,1.898378308740855,2.5574227164750947,63.068999999999996,0.7815324464308061,1.3192030664581746,8.649650000000001,0.5737318350875825,1.2904112245365307,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
24,1444.09,63.6,9.3,FCPR-D1_CIR.csv,6.83870967734582,0.14622641509410972,591.48,54.3,54.3,4044.96,86.49000000000001,7.974960814950754,3.0495901363953815,4.168214410788556,2.33214389523559,1.8889101074258496,2.534509177617855,63.068999999999996,0.7815324464308061,0.6794343630352079,8.649650000000001,0.5737318350875825,1.1335435130375267,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25,1027.84,62.6,8.72,FCPR-D1_CIR.csv,7.17889908248648,0.13929712460041646,545.8720000000001,53.88,53.88,3918.76,76.03840000000001,7.912016177940993,2.95296461204668,4.152613470346076,2.2741856184723477,1.8701151378240854,2.391689452237172,63.068999999999996,0.7815324464308061,-0.6001030438107438,8.649650000000001,0.5737318350875825,0.12261826115505413,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
26,814.63,62.4,8.35,FCPR-D1_CIR.csv,7.473053892126071,0.13381410256388812,521.04,54.05,54.05,3893.7599999999998,69.7225,7.899367063252599,2.8896366553599777,4.14946386144318,2.2353763433005955,1.8663786452864723,2.3048140482870125,63.068999999999996,0.7815324464308061,-0.8560105251799377,8.649650000000001,0.5737318350875825,-0.5222823305630765,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
27,1049.02,62.6,8.23,FCPR-D1_CIR.csv,7.606318347416691,0.1314696485620903,515.1980000000001,54.370000000000005,54.370000000000005,3918.76,67.7329,7.912016177940993,2.8687976575562106,4.152613470346076,2.222459048514761,1.8701151378240854,2.277321564519189,63.068999999999996,0.7815324464308061,-0.6001030438107438,8.649650000000001,0.5737318350875825,-0.7314392792284143,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28,1480.08,62.4,8.43,FCPR-D1_CIR.csv,7.402135231228919,0.13509615384593734,526.0319999999999,53.97,53.97,3893.7599999999998,71.0649,7.899367063252599,2.903446228191595,4.14946386144318,2.2438960966453663,1.8663786452864723,2.3233265117943045,63.068999999999996,0.7815324464308061,-0.8560105251799377,8.649650000000001,0.5737318350875825,-0.38284436478618367,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
29,1341.25,65.2,10.15,FCPR-D1_CIR.csv,6.423645320133757,0.1556748466255281,661.7800000000001,55.050000000000004,55.050000000000004,4251.04,103.02250000000001,8.07465169527454,3.1859064644147983,4.192680462942962,2.411439497906128,1.919375744308914,2.7593633973762817,63.068999999999996,0.7815324464308061,2.7266942139887322,8.649650000000001,0.5737318350875825,2.6150718994170115,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
30,1945.93,64.8,9.72,FCPR-D1_CIR.csv,6.666666666598079,0.14999999999976854,629.856,55.08,55.08,4199.04,94.47840000000001,8.049844718999243,3.117691453623979,4.186619838331271,2.372111155642656,1.9117135758847483,2.6432256276807986,63.068999999999996,0.7815324464308061,2.2148792512503443,8.649650000000001,0.5737318350875825,1.8655928333662135,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
31,2354.63,63.0,8.5,FCPR-D1_CIR.csv,7.4117647057951555,0.13492063492042075,535.5,54.5,54.5,3969.0,72.25,7.937253933193772,2.9154759474226504,4.1588830833596715,2.2512917986064953,1.8776105792643432,2.3396468519259908,63.068999999999996,0.7815324464308061,-0.08828808107236491,8.649650000000001,0.5737318350875825,-0.26083614473140204,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
32,1907.31,63.4,8.68,FCPR-D1_CIR.csv,7.304147465353639,0.13690851734994178,550.312,54.72,54.72,4019.56,75.3424,7.962411694957753,2.946183972531247,4.165113633110308,2.2700619012884857,1.8851360625139246,2.382141802457978,63.068999999999996,0.7815324464308061,0.42352688166601393,8.649650000000001,0.5737318350875825,0.05289927826660615,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
33,1415.36,63.7,8.74,FCPR-D1_CIR.csv,7.2883295193674105,0.13720565149115038,556.738,54.96,54.96,4057.6900000000005,76.3876,7.981227975693966,2.9563490998188966,4.169761201506855,2.2762411176544437,1.8907999623032261,2.3964776177110654,63.068999999999996,0.7815324464308061,0.8073881037198049,8.649650000000001,0.5737318350875825,0.15747775259927657,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
34,1068.91,63.0,9.22,FCPR-D1_CIR.csv,6.832971800359728,0.14634920634897405,580.86,53.78,53.78,3969.0,85.00840000000001,7.937253933193772,3.0364452901377956,4.1588830833596715,2.3243465847755584,1.8776105792643432,2.514313992644344,63.068999999999996,0.7815324464308061,-0.08828808107236491,8.649650000000001,0.5737318350875825,0.9941055472606337,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
35,1410.56,62.4,8.54,FCPR-D1_CIR.csv,7.306791569001092,0.13685897435875502,532.896,53.86,53.86,3893.7599999999998,72.93159999999999,7.899367063252599,2.9223278392404914,4.14946386144318,2.255493485460195,1.8663786452864723,2.3490241814897193,63.068999999999996,0.7815324464308061,-0.8560105251799377,8.649650000000001,0.5737318350875825,-0.19111716184295716,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
36,838.21,63.3,9.03,FCPR-D1_CIR.csv,7.009966777331008,0.14265402843579358,571.5989999999999,54.269999999999996,54.269999999999996,4006.8899999999994,81.5409,7.956129712366434,3.004995840263344,4.163559631243574,2.305580601973844,1.8832518687053312,2.4669929997809406,63.068999999999996,0.7815324464308061,0.29557314098141696,8.649650000000001,0.5737318350875825,0.6629403785405112,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
37,926.57,62.1,7.68,FCPR-D1_CIR.csv,8.085937499894715,0.1236714975843419,476.928,54.42,54.42,3856.4100000000003,58.9824,7.880355321938218,2.7712812921102037,4.144720769547168,2.1610215286722587,1.8607878996621081,2.155451037931604,63.068999999999996,0.7815324464308061,-1.2398717472337195,8.649650000000001,0.5737318350875825,-1.6900752939445531,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
38,1249.94,62.6,7.96,FCPR-D1_CIR.csv,7.864321607941403,0.12715654952056363,498.296,54.64,54.64,3918.76,63.3616,7.912016177940993,2.821347195933177,4.152613470346076,2.192770226986839,1.8701151378240854,2.2166565453905425,63.068999999999996,0.7815324464308061,-0.6001030438107438,8.649650000000001,0.5737318350875825,-1.2020424137254282,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
39,1551.42,61.5,6.96,FCPR-D1_CIR.csv,8.836206896424768,0.11317073170713306,428.04,54.54,54.54,3782.25,48.4416,7.842193570679061,2.6381811916545836,4.135166556742356,2.0744289998562917,1.8496565995583272,2.0057137852036884,63.068999999999996,0.7815324464308061,-2.0075941913412922,8.649650000000001,0.5737318350875825,-2.9450169859365873,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
40,1528.58,63.7,8.88,FCPR-D1_CIR.csv,7.1734234233426415,0.13940345368894913,565.6560000000001,54.82,54.82,4057.6900000000005,78.85440000000001,7.981227975693966,2.979932885150268,4.169761201506855,2.2905125117597764,1.8907999623032261,2.430264259001381,63.068999999999996,0.7815324464308061,0.8073881037198049,8.649650000000001,0.5737318350875825,0.40149419270883985,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
41,1248.96,63.4,9.13,FCPR-D1_CIR.csv,6.9441401970761865,0.14400630914803786,578.842,54.269999999999996,54.269999999999996,4019.56,83.35690000000001,7.962411694957753,3.0215889859476257,4.165113633110308,2.315501318260592,1.8851360625139246,2.4917866916242124,63.068999999999996,0.7815324464308061,0.42352688166601393,8.649650000000001,0.5737318350875825,0.8372378357616297,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42,1565.82,62.8,8.42,FCPR-D1_CIR.csv,7.458432303949425,0.1340764331208056,528.776,54.379999999999995,54.379999999999995,3943.8399999999997,70.8964,7.92464510246358,2.9017236257093817,4.155753190350744,2.2428350885882717,1.8738591108247435,2.3210043465586416,63.068999999999996,0.7815324464308061,-0.34419556244155886,8.649650000000001,0.5737318350875825,-0.40027411050829487,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
43,1142.18,64.0,9.3,FCPR-D1_CIR.csv,6.881720430033529,0.14531249999977294,595.2,54.7,54.7,4096.0,86.49000000000001,8.0,3.0495901363953815,4.174387269895637,2.33214389523559,1.8964808793049515,2.534509177617855,63.068999999999996,0.7815324464308061,1.1912493257735868,8.649650000000001,0.5737318350875825,1.1335435130375267,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
44,923.15,62.6,8.81,FCPR-D1_CIR.csv,7.1055618614403455,0.14073482428092535,551.5060000000001,53.79,53.79,3918.76,77.6161,7.912016177940993,2.968164415931166,4.152613470346076,2.2834022735772717,1.8701151378240854,2.4133118119753973,63.068999999999996,0.7815324464308061,-0.6001030438107438,8.649650000000001,0.5737318350875825,0.2794859726540582,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
45,546.47,64.2,10.02,FCPR-D1_CIR.csv,6.4071856286785716,0.15607476635489706,643.284,54.18000000000001,54.18000000000001,4121.64,100.40039999999999,8.012490249604053,3.1654383582688825,4.177459468932607,2.3997118037247684,1.9002776365552259,2.723723832305809,63.068999999999996,0.7815324464308061,1.4471568071427807,8.649650000000001,0.5737318350875825,2.3884852050295593,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
46,709.27,62.1,8.85,FCPR-D1_CIR.csv,7.016949152463086,0.1425120772944565,549.585,53.25,53.25,3856.4100000000003,78.32249999999999,7.880355321938218,2.9748949561287032,4.144720769547168,2.2874714551839976,1.8607878996621081,2.4229843914855502,63.068999999999996,0.7815324464308061,-1.2398717472337195,8.649650000000001,0.5737318350875825,0.3492049555425031,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
47,1283.65,63.3,8.55,FCPR-D1_CIR.csv,7.403508771843232,0.13507109004718,541.215,54.75,54.75,4006.8899999999994,73.1025,7.956129712366434,2.924038303442689,4.163559631243574,2.256541154492639,1.8832518687053312,2.351374380574902,63.068999999999996,0.7815324464308061,0.29557314098141696,8.649650000000001,0.5737318350875825,-0.17368741612084282,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
48,1380.31,64.7,9.89,FCPR-D1_CIR.csv,6.541961577284712,0.152859350849841,639.883,54.81,54.81,4186.09,97.81210000000002,8.043631020876083,3.144837038703278,4.185098925490565,2.387844936944869,1.9098028178471123,2.6885445830457226,63.068999999999996,0.7815324464308061,2.0869255105657567,8.649650000000001,0.5737318350875825,2.1618985106421102,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
49,1063.65,64.1,9.64,FCPR-D1_CIR.csv,6.649377593292018,0.15039001560038942,617.924,54.459999999999994,54.459999999999994,4108.8099999999995,92.92960000000001,8.006247560499238,3.104834939252005,4.175924549214524,2.3646204839134985,1.898378308740855,2.6221641807745737,63.068999999999996,0.7815324464308061,1.3192030664581746,8.649650000000001,0.5737318350875825,1.7261548675893206,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
50,1418.71,64.1,9.45,FCPR-D1_CIR.csv,6.783068782997004,0.14742589703565143,605.7449999999999,54.64999999999999,54.64999999999999,4108.8099999999995,89.30249999999998,8.006247560499238,3.0740852297878796,4.175924549214524,2.34660197841082,1.898378308740855,2.572813378588326,63.068999999999996,0.7815324464308061,1.3192030664581746,8.649650000000001,0.5737318350875825,1.394989698869198,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
51,1551.95,64.1,9.4,FCPR-D1_CIR.csv,6.819148936097668,0.14664586583440462,602.54,54.699999999999996,54.699999999999996,4108.8099999999995,88.36000000000001,8.006247560499238,3.0659419433511785,4.175924549214524,2.341805806147327,1.898378308740855,2.5599814183292717,63.068999999999996,0.7815324464308061,1.3192030664581746,8.649650000000001,0.5737318350875825,1.307840970258642,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
52,1252.1,62.3,8.3,FCPR-D1_CIR.csv,7.506024096295107,0.13322632423734637,517.09,54.0,54.0,3881.2899999999995,68.89000000000001,7.893034904268446,2.8809720581775866,4.147885329150131,2.2300144001592104,1.8645131995195232,2.293318740264183,63.068999999999996,0.7815324464308061,-0.9839642658645347,8.649650000000001,0.5737318350875825,-0.6094310591736326,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
53,1297.72,62.3,8.37,FCPR-D1_CIR.csv,7.44324970122529,0.1343499197429625,521.4509999999999,53.93,53.93,3881.2899999999995,70.05689999999998,7.893034904268446,2.8930952282978866,4.147885329150131,2.2375130962503307,1.8645131995195232,2.3094282890863056,63.068999999999996,0.7815324464308061,-0.9839642658645347,8.649650000000001,0.5737318350875825,-0.4874228391188541,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
54,854.97,62.0,7.94,FCPR-D1_CIR.csv,7.80856423163969,0.12806451612882572,492.28000000000003,54.06,54.06,3844.0,63.043600000000005,7.874007874011811,2.817800560721074,4.143134726391533,2.190535589185423,1.858928041846342,2.2122276626587873,63.068999999999996,0.7815324464308061,-1.3678254879183165,8.649650000000001,0.5737318350875825,-1.2369019051696506,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
55,1184.29,62.5,8.05,FCPR-D1_CIR.csv,7.763975155183055,0.12879999999979394,503.12500000000006,54.45,54.45,3906.25,64.80250000000001,7.905694150420948,2.8372521918222215,4.151039905898646,2.2027647577118348,1.8682459574322223,2.236696498819987,63.068999999999996,0.7815324464308061,-0.7280567844953407,8.649650000000001,0.5737318350875825,-1.0451747022264224,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
56,1457.38,63.4,9.35,FCPR-D1_CIR.csv,6.780748663029083,0.1474763406937737,592.79,54.05,54.05,4019.56,87.4225,7.962411694957753,3.057776970284131,4.165113633110308,2.336986519711378,1.8851360625139246,2.5472134577390073,63.068999999999996,0.7815324464308061,0.42352688166601393,8.649650000000001,0.5737318350875825,1.2206922416480828,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
57,1795.7,62.8,8.18,FCPR-D1_CIR.csv,7.677261613598078,0.13025477706985628,513.704,54.62,54.62,3943.8399999999997,66.91239999999999,7.92464510246358,2.8600699292150185,4.155753190350744,2.217027204632399,1.8738591108247435,2.2659633758311957,63.068999999999996,0.7815324464308061,-0.34419556244155886,8.649650000000001,0.5737318350875825,-0.8185880078389735,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
58,1733.39,63.0,9.14,FCPR-D1_CIR.csv,6.892778993360035,0.1450793650791348,575.82,53.86,53.86,3969.0,83.53960000000001,7.937253933193772,3.023243291566195,4.1588830833596715,2.316487998163037,1.8776105792643432,2.494279724624584,63.068999999999996,0.7815324464308061,-0.08828808107236491,8.649650000000001,0.5737318350875825,0.8546675814837409,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
