PL,RMS,PL_RMS_ratio,RMS_PL_ratio,PL_RMS_product,PL_squared,RMS_squared,PL_sqrt,RMS_sqrt,PL_log,RMS_log,PL_exp,RMS_exp,radius,angle,manhattan_dist,quadrant,X_Y_product,PL_group_mean,PL_group_std,RMS_group_mean,RMS_group_std,FSPL_2.4GHz,PL_excess,r,source_file
64.3,9.12,7.050438596413921,0.14183514774472497,586.4159999999999,4134.49,83.17439999999999,8.018728078691781,3.0199337741082997,4.178992036282385,2.3145136638593193,1.9021788646473916,2.48929615041074,1248.9615686641444,-2.4588488810930635,1757,0,763572,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,101.98520633552047,-37.685206335520476,1248.96,engineered
62.9,8.75,7.188571428489273,0.13910969793300618,550.375,3956.41,76.5625,7.930952023559341,2.958039891549808,4.157319361383489,2.277267285009756,1.8757339071775117,2.398875293967098,1565.8160811538498,-2.3751624047967717,2214,0,1225008,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,103.94903981458657,-41.04903981458657,1565.82,engineered
63.6,9.07,7.012127894079248,0.14261006289285752,576.852,4044.96,82.26490000000001,7.974960814950754,3.0116440692751194,4.168214410788556,2.309560706730471,1.8889101074258496,2.4768807340649905,1142.1847486286972,-2.603875849441218,1566,0,573885,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,101.20895197058346,-37.608951970583455,1142.18,engineered
63.1,8.41,7.502972651516017,0.13328050713132603,530.671,3981.61,70.7281,7.9435508432942,2.9,4.160444363926624,2.2417729535972883,1.8794891289619104,2.318684502327519,923.1451673491011,-2.384539387096548,1305,0,425414,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,99.35962484438011,-36.259624844380106,923.15,engineered
62.5,8.97,6.967670011070594,0.1435199999997704,560.625,3906.25,80.46090000000001,7.905694150420948,2.9949958263743874,4.151039905898646,2.299580583973747,1.8682459574322223,2.4522353589775614,546.465918424928,-1.927853569742464,703,0,97792,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,94.80548646181305,-32.30548646181305,546.47,engineered
64.7,9.44,6.8538135592494305,0.14590417310642054,610.768,4186.09,89.11359999999999,8.043631020876083,3.0724582991474434,4.185098925490565,2.3456445824544927,1.9098028178471123,2.570241851187732,709.2707522519169,-2.3671611492304563,1003,0,251472,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,97.07046586406756,-32.370465864067555,709.27,engineered
62.6,8.94,7.002237136387,0.14281150159721595,559.644,3918.76,79.9236,7.912016177940993,2.9899832775452104,4.152613470346076,2.2965670206684825,1.8701151378240854,2.444889676932956,1283.6463687480286,-2.317624873030374,1814,0,821424,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,102.22313276598794,-39.62313276598794,1283.65,engineered
62.7,8.27,7.581620314297684,0.13189792663455835,518.529,3931.2900000000004,68.3929,7.918333157931662,2.875760768909681,4.154184562578117,2.2267833795777636,1.8719861883312423,2.2864490936655226,1380.314819162643,-2.571473995248139,1907,0,865690,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,102.8537878467802,-40.15378784678019,1380.31,engineered
62.9,8.04,7.82338308447981,0.12782193958644225,505.71599999999995,3956.41,64.64159999999998,7.930952023559341,2.835489375751565,4.157319361383489,2.201659174404085,1.8757339071775117,2.2344609202967267,1063.6489082399323,-2.5076813222702343,1487,0,539910,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,100.59019080739301,-37.690190807393016,1063.65,engineered
63.6,8.26,7.699757869156177,0.12987421383627376,525.336,4044.96,68.2276,7.974960814950754,2.874021572639983,4.168214410788556,2.225704048658088,1.8889101074258496,2.284163787415424,1418.7138541651027,-2.6199111364878713,1937,0,869610,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,103.09212102965881,-39.49212102965881,1418.71,engineered
63.2,8.95,7.061452513887582,0.14161392405040882,565.64,3994.2400000000002,80.10249999999999,7.9498427657407165,2.9916550603303182,4.162003210695915,2.2975725511705014,1.8813695581487633,2.447335789462311,1551.9539297285858,-2.4150038231819893,2191,0,1195960,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,103.8718013329644,-40.67180133296439,1551.95,engineered
62.7,8.0,7.837499999902032,0.12759170653887145,501.6,3931.2900000000004,64.0,7.918333157931662,2.8284271247461903,4.154184562578117,2.1972245773362196,1.8719861883312423,2.225540928492468,1252.0998362750472,-2.236182421549576,1758,0,761405,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,102.0070040094001,-39.3070040094001,1252.1,engineered
62.7,8.38,7.482100238574199,0.13365231259946786,525.426,3931.2900000000004,70.22440000000002,7.918333157931662,2.894822965226026,4.154184562578117,2.238579763018133,1.8719861883312423,2.3117388724745376,1297.7230058837672,-1.9117987066271285,1657,0,530782,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,102.31786491073458,-39.61786491073458,1297.72,engineered
63.8,8.98,7.104677060054513,0.14075235109695808,572.924,4070.4399999999996,80.64040000000001,7.987490219086343,2.9966648127543394,4.1713056033582285,2.300583090323373,1.8926917079807226,2.4546888208630264,854.9672508347908,-1.9143710146028736,1093,0,231840,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,98.69321442577595,-34.89321442577595,854.97,engineered
62.9,9.04,6.957964601692943,0.1437201907787858,568.616,3956.41,81.72159999999998,7.930952023559341,3.0066592756745814,4.157319361383489,2.306577114263583,1.8757339071775117,2.4694612266884897,1184.2943046388427,-2.074860312493651,1609,0,593164,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,101.52341764882777,-38.623417648827775,1184.29,engineered
63.4,8.13,7.798277982683907,0.12823343848560217,515.442,4019.56,66.09690000000002,7.962411694957753,2.8513154858766505,4.165113633110308,2.211565694606877,1.8851360625139246,2.254661836345618,1457.37606677206,-2.2935638222049444,2057,0,1053652,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,103.32565749831869,-39.92565749831869,1457.38,engineered
63.6,8.9,7.146067415650044,0.13993710691801897,566.0400000000001,4044.96,79.21000000000001,7.974960814950754,2.9832867780352594,4.168214410788556,2.2925347571405443,1.8889101074258496,2.4351296512898744,1795.702647990474,-2.2036050384511006,2510,0,1537776,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,105.13891329568685,-41.53891329568685,1795.7,engineered
63.2,7.66,8.25065274140665,0.12120253164537784,484.112,3994.2400000000002,58.6756,7.9498427657407165,2.7676705006196096,4.162003210695915,2.1587147225743437,1.8813695581487633,2.1511444438853182,1733.3854158841882,-2.3737365502497476,2451,0,1501388,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,104.83212759897327,-41.63212759897327,1733.39,engineered
64.3,8.28,7.765700482997999,0.1287713841366582,532.4039999999999,4134.49,68.55839999999999,8.018728078691781,2.8774989139876315,4.178992036282385,2.2278615467981093,1.9021788646473916,2.288736686364905,1946.0123329516696,-2.2550072908895475,2738,0,1854840,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,105.83713660031893,-41.53713660031893,1946.01,engineered
61.8,7.43,8.317631224652521,0.12022653721663394,459.174,3819.24,55.204899999999995,7.861297602813418,2.725802634087802,4.139955073474153,2.131796772013764,1.855213901141401,2.1022327621864507,2996.7584153548314,-2.7589174857273955,3899,0,3110820,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,109.58725950557618,-47.78725950557619,2996.76,engineered
62.5,8.14,7.678132678038351,0.13023999999979163,508.75000000000006,3906.25,66.2596,7.905694150420948,2.8530685235374214,4.151039905898646,2.2126603854660587,1.8682459574322223,2.256917625888753,2595.8027660051525,-2.6241667211328195,3540,0,2896704,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,108.33965865157768,-45.83965865157768,2595.8,engineered
63.0,7.98,7.894736842006331,0.12666666666646562,502.74,3969.0,63.680400000000006,7.937253933193772,2.824889378365107,4.1588830833596715,2.194999882314108,1.8776105792643432,2.221094294751435,2070.8300268249927,-2.5649745032708133,2865,0,1959944,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,106.37711390585929,-43.37711390585929,2070.83,engineered
63.1,8.38,7.529832935471004,0.13280507131516198,528.778,3981.61,70.22440000000002,7.9435508432942,2.894822965226026,4.160444363926624,2.238579763018133,1.8794891289619104,2.3117388724745376,1573.2577665468555,-2.4074546762638995,2222,0,1231072,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,103.99022252150593,-40.890222521505926,1573.26,engineered
63.2,8.73,7.239404352723489,0.1381329113921865,551.7360000000001,3994.2400000000002,76.2129,7.9498427657407165,2.9546573405388314,4.162003210695915,2.2752138961979136,1.8813695581487633,2.3940823379328497,1092.2572956954784,-2.326410554144062,1544,0,595455,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,100.82072391916338,-37.62072391916338,1092.26,engineered
63.9,8.32,7.68028846144615,0.13020344287929547,531.648,4083.21,69.22240000000001,7.993747556684537,2.8844410203711917,4.1728476237100445,2.2321626286975,1.894585346350085,2.2979099674414796,1498.6747479022924,-2.539339672896927,2084,0,1048515,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,103.56837262771313,-39.66837262771313,1498.67,engineered
64.1,9.58,6.691022964439551,0.14945397815889322,614.078,4108.8099999999995,91.7764,8.006247560499238,3.095157508108432,4.175924549214524,2.3589654264301534,1.898378308740855,2.6064783003886967,1467.1826743797105,-2.313287892184678,2073,0,1072352,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,103.38390863169883,-39.283908631698836,1467.18,engineered
62.9,8.3,7.578313252920743,0.1319554848964516,522.07,3956.41,68.89000000000001,7.930952023559341,2.8809720581775866,4.157319361383489,2.2300144001592104,1.8757339071775117,2.293318740264183,1643.5844973715225,-2.668421522995374,2212,0,1095787,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,104.37006555931046,-41.47006555931046,1643.58,engineered
62.5,7.92,7.8914141413145025,0.12671999999979724,495.0,3906.25,62.7264,7.905694150420948,2.814249455894058,4.151039905898646,2.188295946591918,1.8682459574322223,2.2078076288406328,2128.854151885469,-2.6884488599568135,2846,0,1783848,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,106.61714301179148,-44.117143011791484,2128.85,engineered
62.6,8.17,7.662178702476595,0.1305111821084177,511.442,3918.76,66.74889999999999,7.912016177940993,2.8583211855912904,4.152613470346076,2.2159372862683733,1.8701151378240854,2.263698545059486,2501.9560347855836,-2.664002437218467,3372,0,2555300,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,108.0198183113423,-45.419818311342304,2501.96,engineered
64.6,10.08,6.40873015866658,0.15603715170254484,651.1679999999999,4173.159999999999,101.60640000000001,8.037412518964047,3.1749015732775088,4.183575695950044,2.405141681319138,1.907893969612453,2.7401153005299412,1077.2506672079624,-1.7217518181482163,1227,0,172530,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,100.70056026915134,-36.100560269151345,1077.25,engineered
63.7,8.8,7.2386363635541064,0.13814756671877843,560.5600000000001,4057.6900000000005,77.44000000000001,7.981227975693966,2.9664793948382653,4.169761201506855,2.2823823856765264,1.8907999623032261,2.41089970641721,796.4169762128379,-2.2922249503805068,1124,0,314548,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,98.0770350094316,-34.377035009431594,796.42,engineered
62.8,8.66,7.251732101532889,0.13789808917175495,543.848,3943.8399999999997,74.9956,7.92464510246358,2.9427877939124323,4.155753190350744,2.2679936482244267,1.8738591108247435,2.3773822799620654,1011.3738181305664,-1.8164944142580746,1227,0,241326,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,100.15245896770949,-37.352458967709495,1011.37,engineered
62.9,7.99,7.8723404254333875,0.12702702702682508,502.571,3956.41,63.84010000000001,7.930952023559341,2.826658805020514,4.157319361383489,2.196112848483529,1.8757339071775117,2.223316499963609,1400.3213916812097,-2.1928721431396463,1954,0,928608,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,102.97877929943911,-40.07877929943911,1400.32,engineered
62.3,8.07,7.719950433609418,0.12953451043317893,502.76099999999997,3881.2899999999995,65.12490000000001,7.893034904268446,2.8407745422683583,4.147885329150131,2.2049722641270453,1.8645131995195232,2.2411743681943785,1709.654058574424,-2.1677214709725496,2375,0,1358854,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,104.71238966603556,-42.412389666035565,1709.65,engineered
62.5,8.75,7.14285714277551,0.139999999999776,546.875,3906.25,76.5625,7.905694150420948,2.958039891549808,4.151039905898646,2.277267285009756,1.8682459574322223,2.398875293967098,1440.1586718136305,-2.3154308430670043,2035,0,1033584,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,103.22243171081553,-40.72243171081553,1440.16,engineered
62.6,8.31,7.533092659355799,0.13274760383365375,520.206,3918.76,69.05610000000001,7.912016177940993,2.882707061079915,4.152613470346076,2.231089091288976,1.8701151378240854,2.2956132060461325,985.3182227077707,-2.2858073646502213,1390,0,480624,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,99.92575513040606,-37.32575513040606,985.32,engineered
63.1,8.48,7.4410377357613084,0.13438985736904216,535.0880000000001,3981.61,71.91040000000001,7.9435508432942,2.9120439557122073,4.160444363926624,2.2491843162669305,1.8794891289619104,2.334972234397873,641.9197769192035,-1.8388245730122064,789,0,105230,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,96.20383995578842,-33.10383995578842,641.92,engineered
64.1,9.08,7.059471365561018,0.14165366614642488,582.0279999999999,4108.8099999999995,82.4464,8.006247560499238,3.0133038346638727,4.175924549214524,2.3105532626432224,1.898378308740855,2.4793588536523394,890.4470787194487,-1.417463938396574,1016,2,-119680,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,99.04638710352359,-34.94638710352359,890.45,engineered
63.4,9.07,6.990077177431201,0.14305993690829172,575.038,4019.56,82.26490000000001,7.962411694957753,3.0116440692751194,4.165113633110308,2.309560706730471,1.8851360625139246,2.4768807340649905,1382.7295469469075,-1.4650108824282566,1521,2,-200750,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,102.86896969810124,-39.46896969810124,1382.73,engineered
64.0,9.15,6.99453551904924,0.1429687499997766,585.6,4096.0,83.72250000000001,8.0,3.024896692450835,4.174387269895637,2.3174737054877963,1.8964808793049515,2.496775251904888,729.2146460405194,-2.435792493230117,1028,0,262515,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,97.31133248893053,-33.31133248893053,729.21,engineered
62.1,8.17,7.600979192073428,0.1315619967791762,507.357,3856.4100000000003,66.74889999999999,7.880355321938218,2.8583211855912904,4.144720769547168,2.2159372862683733,1.8607878996621081,2.263698545059486,957.4241484316134,-2.1637235718752694,1329,0,424790,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,99.67631237796081,-37.57631237796081,957.42,engineered
62.7,9.03,6.943521594607493,0.14401913875575115,566.181,3931.2900000000004,81.5409,7.918333157931662,3.004995840263344,4.154184562578117,2.305580601973844,1.8719861883312423,2.4669929997809406,1295.590212991747,-2.2314333218255156,1818,0,813285,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,102.30357800723002,-39.60357800723001,1295.59,engineered
62.1,7.96,7.8015075375904335,0.12818035426710436,494.31600000000003,3856.4100000000003,63.3616,7.880355321938218,2.821347195933177,4.144720769547168,2.192770226986839,1.8607878996621081,2.2166565453905425,922.3692319239622,-2.249431594065689,1297,0,415722,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,99.35232098387507,-37.25232098387507,922.37,engineered
63.5,8.35,7.604790419070602,0.1314960629919189,530.225,4032.25,69.7225,7.968688725254614,2.8896366553599777,4.1666652238017265,2.2353763433005955,1.8870221414587378,2.3048140482870125,1087.86488131569,-2.5273272808312,1516,0,557403,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,100.7857239741395,-37.2857239741395,1087.86,engineered
63.2,8.8,7.18181818173657,0.13924050632889362,556.1600000000001,3994.2400000000002,77.44000000000001,7.9498427657407165,2.9664793948382653,4.162003210695915,2.2823823856765264,1.8813695581487633,2.41089970641721,1592.4352420114294,-2.349977874006707,2252,0,1267827,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,104.0954604410814,-40.8954604410814,1592.44,engineered
64.4,9.04,7.1238938052309315,0.14037267080723542,582.176,4147.360000000001,81.72159999999998,8.024961059095553,3.0066592756745814,4.180522258463153,2.306577114263583,1.9040819949185803,2.4694612266884897,1427.5216285576903,-2.55261861067421,1980,0,941291,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,103.14587877458129,-38.745878774581286,1427.52,engineered
63.0,8.05,7.82608695642452,0.12777777777757496,507.15000000000003,3969.0,64.80250000000001,7.937253933193772,2.8372521918222215,4.1588830833596715,2.2027647577118348,1.8776105792643432,2.236696498819987,1905.0262465383514,-2.5033408404130353,2665,0,1736550,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,105.65224410531312,-42.652244105313116,1905.03,engineered
63.6,8.96,7.098214285635064,0.1408805031444326,569.8560000000001,4044.96,80.28160000000001,7.974960814950754,2.9933259094191533,4.168214410788556,2.298577071596507,1.8889101074258496,2.44978434932766,1703.5847498730434,-2.2735013641647797,2401,0,1431300,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,104.68149970838533,-41.08149970838533,1703.58,engineered
63.2,8.64,7.314814814730153,0.13670886075927735,546.0480000000001,3994.2400000000002,74.6496,7.9498427657407165,2.939387691339814,4.162003210695915,2.265921108622454,1.8813695581487633,2.3726322669984428,2030.850560725727,-2.3499271627818206,2872,0,2062015,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,106.20778417835052,-43.00778417835052,2030.85,engineered
62.7,8.08,7.759900990002972,0.12886762360426018,506.61600000000004,3931.2900000000004,65.2864,7.918333157931662,2.842534080710379,4.154184562578117,2.206074192613202,1.8719861883312423,2.243416663523379,985.334968424444,-1.9166192768366446,1261,0,309618,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,99.92590274790425,-37.22590274790424,985.33,engineered
62.2,8.38,7.422434367453192,0.1347266881026773,521.2360000000001,3868.84,70.22440000000002,7.886697661252142,2.894822965226026,4.146304301152812,2.238579763018133,1.862649618265929,2.3117388724745376,950.0910482685331,-1.5044382029235666,1011,2,-59724,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,99.60952935823914,-37.40952935823914,950.09,engineered
62.4,8.34,7.482014388399496,0.13365384615363196,520.4159999999999,3893.7599999999998,69.5556,7.899367063252599,2.8879058156387303,4.14946386144318,2.234306252240751,1.8663786452864723,2.30251038626171,1127.6014366787583,-1.8529941266106407,1397,0,340062,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,101.09733724493685,-38.697337244936854,1127.6,engineered
62.7,9.07,6.912899669163033,0.14465709728844553,568.6890000000001,3931.2900000000004,82.26490000000001,7.918333157931662,3.0116440692751194,4.154184562578117,2.309560706730471,1.8719861883312423,2.4768807340649905,1557.3618718846303,-2.1253118096823007,2144,0,1085680,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,103.90201559172664,-41.202015591726635,1557.36,engineered
64.4,9.06,7.10816777034097,0.14068322981344614,583.464,4147.360000000001,82.0836,8.024961059095553,3.0099833886584824,4.180522258463153,2.3085671646715933,1.9040819949185803,2.4744050913585824,1123.6867891009488,-2.3184290791331383,1588,0,629536,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,101.0671303343218,-36.6671303343218,1123.69,engineered
62.7,8.77,7.149372861948127,0.13987240829323783,549.879,3931.2900000000004,76.9129,7.918333157931662,2.9614185789921694,4.154184562578117,2.2793164660546914,1.8719861883312423,2.40367784550572,1302.3647722508467,-2.113849479127524,1788,0,750395,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,102.34887764312086,-39.648877643120855,1302.36,engineered
63.9,9.46,6.7547568709645365,0.148043818466122,604.494,4083.21,89.49160000000002,7.993747556684537,3.0757112998459397,4.1728476237100445,2.347558458636777,1.894585346350085,2.5753874788025133,919.3954535454262,-2.3377350487075508,1300,0,422356,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,99.32427187048461,-35.42427187048461,919.4,engineered
64.0,9.06,7.06401765996618,0.14156249999977882,579.84,4096.0,82.0836,8.0,3.0099833886584824,4.174387269895637,2.3085671646715933,1.8964808793049515,2.4744050913585824,1355.9207203962922,-2.450725935008831,1909,0,902880,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,102.69891078265653,-38.698910782656526,1355.92,engineered
63.7,9.2,6.923913043403002,0.14442700156963195,586.04,4057.6900000000005,84.63999999999999,7.981227975693966,3.03315017762062,4.169761201506855,2.322387720290225,1.8907999623032261,2.5092903899362975,1774.2899988446084,-2.4371844760198997,2501,0,1553448,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,105.03471692548698,-41.33471692548697,1774.29,engineered
62.8,8.21,7.649208282489046,0.13073248407622495,515.5880000000001,3943.8399999999997,67.40410000000001,7.92464510246358,2.8653097563788807,4.155753190350744,2.2202898502672155,1.8738591108247435,2.2727714729983686,2143.238670797072,-2.6645902459368678,2888,0,1873536,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,106.67563556854114,-43.87563556854114,2143.24,engineered
62.7,7.81,8.028169013981714,0.12456140350857325,489.687,3931.2900000000004,60.99609999999999,7.918333157931662,2.794637722496424,4.154184562578117,2.175887439948088,1.8719861883312423,2.1836548288635016,2177.5679093888207,-2.6691138919604853,2930,0,1921549,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,106.81365898923139,-44.11365898923138,2177.57,engineered
64.0,9.24,6.926406926331965,0.1443749999997744,591.36,4096.0,85.3776,8.0,3.0397368307141326,4.174387269895637,2.3263016196113617,1.8964808793049515,2.519347652611714,2193.6601833465456,-2.4488388491941677,3089,0,2364888,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,106.87761188489878,-42.87761188489878,2193.66,engineered
64.4,8.95,7.195530726176587,0.13897515527928728,576.38,4147.360000000001,80.10249999999999,8.024961059095553,2.9916550603303182,4.180522258463153,2.2975725511705014,1.9040819949185803,2.447335789462311,2240.0698649818937,-2.611815121977124,3065,0,2188156,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,107.05945610719206,-42.65945610719206,2240.07,engineered
63.5,8.46,7.50591016539591,0.13322834645648313,537.21,4032.25,71.57160000000002,7.968688725254614,2.9086079144497976,4.1666652238017265,2.247072383063787,1.8870221414587378,2.330306956761806,1760.3147445840475,-2.6875992161898408,2354,0,1221304,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,104.9660313679596,-41.4660313679596,1760.31,engineered
64.5,9.57,6.739811912155279,0.1483720930230258,617.265,4160.25,91.5849,8.031189202104505,3.093541659651604,4.182050142641207,2.3580197998821464,1.9059870292719228,2.603873124893154,1364.0912726060526,-2.6894199507516148,1823,0,731292,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,102.75109344097893,-38.251093440978934,1364.09,engineered
62.5,8.41,7.4316290129913005,0.1345599999997847,525.625,3906.25,70.7281,7.905694150420948,2.9,4.151039905898646,2.2417729535972883,1.8682459574322223,2.318684502327519,1236.70287458225,-2.323025881070509,1748,0,763035,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,101.8995322394355,-39.3995322394355,1236.7,engineered
64.0,8.97,7.134894091336288,0.14015624999978102,574.08,4096.0,80.46090000000001,8.0,2.9949958263743874,4.174387269895637,2.299580583973747,1.8964808793049515,2.4522353589775614,947.4386523675292,-2.5881398580348196,1304,0,401388,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,99.58524680490711,-35.585246804907115,947.44,engineered
64.3,9.72,6.615226337380501,0.1511664074647727,624.996,4134.49,94.47840000000001,8.018728078691781,3.117691453623979,4.178992036282385,2.372111155642656,1.9021788646473916,2.6432256276807986,1139.5797470997807,-2.3115037700897436,1610,0,646729,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,101.18911927912032,-36.88911927912032,1139.58,engineered
63.8,8.69,7.341772151814249,0.13620689655151064,554.4219999999999,4070.4399999999996,75.5161,7.987490219086343,2.947880594596735,4.1713056033582285,2.2710944259026746,1.8926917079807226,2.38452513572846,1362.8077634061233,-2.5014669355584087,1907,0,889702,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,102.74291681255514,-38.94291681255514,1362.81,engineered
63.0,7.7,8.181818181711924,0.12222222222202822,485.1,3969.0,59.290000000000006,7.937253933193772,2.7748873851023217,4.1588830833596715,2.163323025660538,1.8776105792643432,2.159766253784915,1617.357412571507,-2.193273941053401,2257,0,1239102,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,104.23034490033052,-41.23034490033052,1617.36,engineered
62.7,8.8,7.124999999919034,0.1403508771927586,551.7600000000001,3931.2900000000004,77.44000000000001,7.918333157931662,2.9664793948382653,4.154184562578117,2.2823823856765264,1.8719861883312423,2.41089970641721,1385.991702716867,-1.997005834635313,1835,0,723126,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,102.88943744155131,-40.189437441551306,1385.99,engineered
62.1,8.23,7.54556500598365,0.1325281803540539,511.083,3856.4100000000003,67.7329,7.880355321938218,2.8687976575562106,4.144720769547168,2.222459048514761,1.8607878996621081,2.277321564519189,956.2897050580436,-1.8865945705369471,1206,0,269973,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,99.66601444226922,-37.566014442269214,956.29,engineered
64.4,10.02,6.427145708518692,0.15559006211155962,645.288,4147.360000000001,100.40039999999999,8.024961059095553,3.1654383582688825,4.180522258463153,2.3997118037247684,1.9040819949185803,2.723723832305809,1339.116499786333,-2.181583468230401,1865,0,842496,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,102.5905920580197,-38.19059205801969,1339.12,engineered
62.9,8.78,7.164009111535718,0.13958664546877647,552.262,3956.41,77.0884,7.930952023559341,2.9631064780058107,4.157319361383489,2.280339484046726,1.8757339071775117,2.4060827255908617,1352.368293032634,-2.4389015058683885,1906,0,901968,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,102.67612443336282,-39.77612443336282,1352.37,engineered
62.9,8.0,7.862499999901718,0.1271860095387485,503.2,3956.41,64.0,7.930952023559341,2.8284271247461903,4.157319361383489,2.1972245773362196,1.8757339071775117,2.225540928492468,1260.5078341684355,-2.7646219128937686,1636,0,543808,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,102.06513581822742,-39.16513581822742,1260.51,engineered
63.8,9.09,7.018701870109805,0.14247648902798984,579.942,4070.4399999999996,82.6281,7.987490219086343,3.014962686336267,4.1713056033582285,2.3115448343655176,1.8926917079807226,2.481839452598748,1427.4522759097763,-2.536491055972667,1986,0,953288,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,103.14545678162011,-39.345456781620115,1427.45,engineered
62.1,8.35,7.437125748413927,0.13446054750380923,518.535,3856.4100000000003,69.7225,7.880355321938218,2.8896366553599777,4.144720769547168,2.2353763433005955,1.8607878996621081,2.3048140482870125,1159.8318843694547,-2.284192038115596,1636,0,665643,63.23350000000001,0.7483501115435452,8.572799999999999,0.6387544097537791,101.3421257052907,-39.2421257052907,1159.83,engineered
